#{"t_start": 1746153973.3903182, "env_id": "None"}
r,l,t
161.702302,120,146.037089
131.45952,120,146.075843
84.420173,120,146.115123
95.324362,120,146.161524
84.100115,120,146.199939
139.823971,120,146.238644
93.64508,120,146.277079
71.802057,120,146.317993
88.946811,120,146.356732
167.709457,120,146.396636
164.270052,120,146.435335
155.782474,120,146.486245
95.748454,120,146.525979
106.722168,120,146.565561
131.841519,120,146.604073
113.90726,120,146.680466
132.571138,120,147.024275
139.110706,120,147.297263
174.288885,120,147.341055
147.713647,120,147.450445
134.983571,120,147.51403
114.698988,120,147.566545
120.68968,120,147.609921
122.523612,120,147.664572
92.11834,120,147.719519
116.8466,120,147.761329
128.825993,120,147.80824
101.049963,120,147.852191
142.637064,120,147.891989
59.726755,120,147.970552
117.461974,120,148.014976
113.727068,120,148.056933
122.116817,120,148.097624
93.288687,120,148.139453
77.816791,120,148.179301
81.439454,120,148.238094
88.48513,120,148.351916
141.635059,120,148.392049
127.830326,120,148.43315
141.65044,120,148.47995
143.850757,120,148.51934
95.091195,120,148.557659
130.890421,120,148.597701
163.810568,120,148.638287
112.39211,120,148.677108
76.741513,120,148.722601
166.053598,120,148.761837
103.391002,120,148.803808
108.137592,120,148.843415
158.531475,120,148.883099
81.766129,120,148.929447
91.795262,120,149.009877
105.009448,120,149.051218
137.992249,120,149.097602
123.406662,120,149.136853
141.695809,120,149.231668
89.95182,120,149.270823
143.3058,120,149.309576
109.642363,120,149.349797
134.434735,120,149.390764
145.7032,120,149.430075
96.44437,120,149.469026
96.719139,120,149.509175
125.676792,120,149.551879
96.376032,120,149.592012
68.979131,120,149.632672
144.657958,120,149.671456
64.193681,120,149.760829
161.673999,120,149.799771
101.468006,120,149.840698
146.061461,120,149.880038
111.62792,120,149.924619
108.231108,120,149.9643
119.640024,120,150.003419
162.334881,120,150.051839
109.059502,120,150.096061
162.908542,120,150.135405
151.333464,120,150.173612
106.258589,120,150.211843
138.961674,120,150.253482
156.119109,120,150.293108
136.928691,120,150.332362
147.436644,120,150.3708
134.519508,120,150.44904
149.004921,120,150.488258
122.546236,120,150.527178
137.500177,120,150.566692
92.985316,120,150.606781
132.820489,120,150.645929
91.277526,120,150.685745
143.340655,120,150.730711
74.549225,120,150.780546
117.907989,120,150.820077
145.44529,120,150.859219
114.653666,120,150.898797
138.263223,120,150.943192
113.43118,120,150.981138
71.073234,120,151.018911
142.949053,120,151.057945
164.35742,120,151.09855
129.868475,120,151.136347
73.52568,120,151.173194
80.67556,120,151.211143
156.620791,120,151.278713
89.559781,120,151.324345
75.095125,120,151.363311
81.068294,120,151.40086
115.618255,120,151.465292
123.219352,120,151.508898
99.078113,120,151.545959
150.772388,120,151.583379
95.048573,120,151.622548
131.022099,120,151.659244
90.341413,120,151.704593
61.197908,120,151.741441
118.249459,120,151.778324
113.363958,120,151.816061
184.34623,120,151.854117
139.81926,120,151.890926
99.349145,120,151.971142
120.580232,120,152.012114
137.374592,120,152.050004
136.803363,120,152.087426
147.905262,120,152.133475
164.198636,120,152.171288
92.121301,120,152.20829
112.355656,120,152.245431
114.429848,120,152.285086
116.41054,120,152.322932
129.859395,120,152.360389
123.741059,120,152.396341
126.536369,120,152.441135
151.511407,120,152.479434
158.234238,120,152.516367
131.949337,120,152.554822
160.348741,120,152.639101
160.076886,120,152.678336
79.514323,120,152.720748
120.539244,120,152.760178
70.198725,120,152.799103
165.533696,120,152.836852
145.928633,120,152.874979
107.335261,120,152.917318
148.914305,120,152.95489
153.517086,120,152.993651
166.125985,120,153.030504
98.802092,120,153.068111
135.403053,120,153.105376
93.892407,120,153.143274
90.569398,120,153.180092
156.298403,120,153.217188
146.557093,120,153.296506
135.637506,120,153.335937
73.821674,120,153.373728
120.821114,120,153.410092
163.03511,120,153.459462
79.717491,120,153.49649
62.647673,120,153.534025
92.325138,120,153.57079
72.978031,120,153.609877
103.584311,120,153.705267
116.403843,120,153.755135
112.885446,120,153.792979
181.721468,120,153.864456
86.186735,120,153.953485
123.553237,120,153.996665
137.016639,120,154.033948
106.811951,120,154.079885
118.097444,120,154.116463
95.732916,120,154.15373
99.896223,120,154.190628
121.218719,120,154.254842
107.581674,120,154.372654
118.495598,120,154.409665
119.772775,120,154.446905
85.258049,120,154.486494
101.244447,120,154.52216
150.872073,120,154.560604
97.346818,120,154.598507
148.77164,120,154.638066
77.559432,120,154.675502
120.299987,120,154.713023
90.465314,120,154.750351
117.835827,120,154.790203
142.774345,120,154.826005
153.680757,120,154.863221
78.733022,120,154.900425
101.360515,120,154.979642
130.918882,120,155.018501
103.454482,120,155.057456
85.917715,120,155.095557
114.572556,120,155.134191
118.641635,120,155.171224
109.520797,120,155.209215
112.532621,120,155.246403
89.772012,120,155.286087
110.439614,120,155.324413
76.405194,120,155.361858
164.321175,120,155.39832
130.361959,120,155.437015
99.531971,120,155.474997
111.7416,120,155.51152
163.993696,120,155.547677
128.797475,120,155.619207
141.394629,120,155.659404
163.413853,120,155.699014
162.195686,120,155.73676
152.945961,120,155.775203
117.738417,120,155.811858
144.739047,120,155.849361
141.824695,120,155.886497
133.674734,120,155.98065
127.414801,120,156.019555
126.05931,120,156.056466
78.372406,120,156.093789
144.086639,120,156.131719
97.842542,120,156.168707
80.019399,120,156.205359
109.737502,120,156.242926
83.405008,120,156.283679
153.855776,120,156.322151
98.425417,120,156.358901
87.411508,120,156.397254
85.708011,120,156.472369
144.960223,120,156.511848
100.340215,120,156.549831
154.116508,120,156.5863
189.864652,120,156.62558
154.154939,120,156.663303
121.986764,120,156.699269
124.964417,120,156.736848
163.316161,120,156.774985
149.103877,120,156.811435
145.059187,120,156.84832
131.325303,120,156.885095
122.335081,120,156.925983
158.824156,120,156.962373
82.498645,120,156.997837
110.45301,120,157.035855
149.881341,120,157.109736
115.641552,120,157.149195
86.270471,120,157.185634
80.497116,120,157.223574
78.161411,120,157.263452
153.614714,120,157.299651
60.665963,120,157.33547
97.903059,120,157.37117
99.156045,120,157.410384
117.927933,120,157.446501
165.863893,120,157.483795
160.642255,120,157.521234
155.074351,120,157.559273
136.972036,120,157.59526
84.88889,120,157.632629
75.999318,120,157.667873
153.533425,120,157.731693
93.774935,120,157.776236
121.306345,120,157.814562
85.516027,120,157.850203
139.110207,120,157.889284
152.111597,120,157.927216
152.491315,120,157.962758
158.065552,120,157.999028
117.888291,120,158.06476
121.634158,120,158.102674
126.632654,120,158.138908
99.177528,120,158.174534
139.19122,120,158.213725
139.130243,120,158.249878
137.818134,120,158.285626
147.009274,120,158.321342
102.746719,120,158.35915
162.764797,120,158.395086
96.15429,120,158.433101
148.068663,120,158.471846
109.151217,120,158.548706
70.212744,120,158.586365
150.238205,120,158.622843
132.973733,120,158.658555
132.142312,120,158.702525
147.921899,120,158.741425
117.732746,120,158.777513
127.449857,120,158.813829
95.397586,120,158.851871
160.977853,120,158.88818
121.81803,120,158.927725
185.519047,120,158.964585
101.162526,120,159.004892
77.473833,120,159.041737
123.307919,120,159.078005
148.959573,120,159.115116
157.018141,120,159.190558
105.032,120,159.236065
123.41717,120,159.272779
121.534527,120,159.312514
140.283849,120,159.351037
185.280727,120,159.387197
145.151367,120,159.423362
167.780606,120,159.459862
138.844355,120,159.497755
136.219258,120,159.534509
135.424194,120,159.570955
154.878296,120,159.606918
186.764185,120,159.645084
149.710616,120,159.681364
81.485861,120,159.719919
78.673141,120,159.756421
111.760587,120,159.832748
120.425966,120,159.871864
129.8308,120,159.909109
150.703478,120,159.956691
103.001672,120,159.994034
129.7144,120,160.030455
142.050565,120,160.067225
114.988731,120,160.131504
114.330675,120,160.202603
108.441769,120,160.239923
116.151465,120,160.277413
130.874616,120,160.320362
74.875408,120,160.413053
148.032754,120,160.459616
118.93251,120,160.498829
141.762021,120,160.537251
152.679079,120,160.58595
105.725908,120,160.628734
104.521398,120,160.671707
95.99832,120,160.717825
133.847387,120,160.812164
167.180646,120,160.864142
120.130383,120,160.919869
108.14053,120,161.017382
120.666279,120,161.083968
108.981737,120,161.150011
108.346538,120,161.192507
100.06421,120,161.237157
103.095939,120,161.427948
79.003262,120,161.48237
85.32195,120,161.531393
110.678689,120,161.585387
146.556849,120,161.645109
120.738907,120,161.721238
158.213998,120,161.773084
161.254664,120,161.817732
93.535479,120,161.860118
144.638795,120,161.898108
139.584104,120,161.962473
100.961044,120,162.003767
124.220023,120,162.055599
162.922011,120,162.123668
107.751268,120,162.194545
86.503094,120,162.253404
154.879271,120,162.386676
109.069079,120,162.432118
133.689433,120,162.479945
156.609504,120,162.531493
89.94021,120,162.578151
152.912436,120,162.623951
77.951593,120,162.664696
99.370932,120,162.717026
144.809921,120,162.771243
125.976046,120,162.822342
130.06348,120,162.893008
146.489264,120,162.962241
136.042708,120,163.055453
157.62112,120,163.109937
108.554425,120,163.155379
100.334729,120,163.20057
152.918967,120,163.350166
118.196825,120,163.427543
130.087905,120,163.488325
114.039728,120,163.530512
104.698492,120,163.584321
135.302578,120,163.630408
116.179732,120,163.67
105.125948,120,163.712812
117.03393,120,163.769028
136.701657,120,163.876072
124.457277,120,164.002087
91.770264,120,164.042025
100.416827,120,164.098619
103.476914,120,164.15189
87.158739,120,164.19239
92.755782,120,164.2344
87.913953,120,164.283448
104.949571,120,164.331944
112.844217,120,164.379324
92.677548,120,164.42639
143.846676,120,164.468491
83.098542,120,164.506998
163.971607,120,164.545174
128.346819,120,164.583844
165.193183,120,164.625692
115.325328,120,164.664423
144.265221,120,164.712827
136.500051,120,164.76202
68.414649,120,164.81193
103.236085,120,164.854005
144.369366,120,164.909503
145.703937,120,164.951104
89.941573,120,164.993186
129.165247,120,165.039224
143.21343,120,165.078017
100.406223,120,165.123874
138.117117,120,165.190081
116.91259,120,165.268301
100.567158,120,165.329243
109.129671,120,165.384449
133.834925,120,165.442041
113.134033,120,165.482939
122.667179,120,165.542805
147.679818,120,165.591165
98.428223,120,165.644315
82.243058,120,165.710363
133.623346,120,165.764286
113.291848,120,165.832815
111.32978,120,165.890689
161.823503,120,165.974501
83.359451,120,166.01621
137.611119,120,166.059517
159.499539,120,166.106958
144.724372,120,166.150518
100.61592,120,166.197202
89.690506,120,166.245265
164.278117,120,166.376828
108.791863,120,166.425007
146.336671,120,166.467173
142.282615,120,166.507603
142.544771,120,166.551983
94.297812,120,166.593635
84.677327,120,166.638846
113.309596,120,166.771773
78.864177,120,166.83171
89.756655,120,166.885157
163.648022,120,166.966795
165.194077,120,167.007826
122.183529,120,167.050518
138.456034,120,167.087662
120.632455,120,167.125873
91.664901,120,167.162525
135.084281,120,167.200196
126.925201,120,167.236606
191.392865,120,167.275378
143.456606,120,167.313645
73.03005,120,167.351727
118.368471,120,167.38948
103.985539,120,167.426389
136.046831,120,167.463834
124.080821,120,167.500665
158.509548,120,167.535905
132.31257,120,167.571584
134.19539,120,167.609446
149.298915,120,167.645678
96.34925,120,167.681004
153.175711,120,167.719045
84.709564,120,167.754413
147.006326,120,167.7914
84.70318,120,167.826925
86.796905,120,167.861491
165.157205,120,167.896464
104.512012,120,167.93761
103.383805,120,167.973217
147.655031,120,168.009022
89.740566,120,168.04309
101.522365,120,168.080046
115.956512,120,168.115059
158.231594,120,168.150643
156.174851,120,168.185487
140.100204,120,168.221943
93.653774,120,168.257722
156.977199,120,168.292789
145.232446,120,168.328144
85.722966,120,168.365002
126.016843,120,168.40005
83.535902,120,168.434783
84.466528,120,168.473565
141.860383,120,168.511108
100.547035,120,168.546369
157.871386,120,168.58107
164.354682,120,168.615961
162.080921,120,168.652754
121.451804,120,168.6882
83.886624,120,168.722789
112.126031,120,168.757376
123.659535,120,168.793055
144.444619,120,168.828814
142.614016,120,168.863377
114.413758,120,168.897353
143.537693,120,168.933809
115.249156,120,168.968818
149.618344,120,169.003882
137.029177,120,169.038381
153.340011,120,169.07339
106.210877,120,169.108495
138.703332,120,169.14362
156.273901,120,169.178544
139.204452,120,169.212874
190.705124,120,169.248619
96.816422,120,169.283842
113.898187,120,169.319186
89.478996,120,169.419384
150.046003,120,169.454132
109.306465,120,169.487514
160.066751,120,169.523576
132.76944,120,169.559224
97.189413,120,169.5965
144.033104,120,169.631409
84.1833,120,169.6665
150.6349,120,169.701908
103.693399,120,169.735856
135.545541,120,169.772377
118.119392,120,169.806071
124.231372,120,169.841069
74.25895,120,169.874932
95.197418,120,169.909944
85.640453,120,169.944234
80.878618,120,169.981895
129.296147,120,170.016041
127.533346,120,170.051104
86.495019,120,170.085496
137.94509,120,170.120439
109.315755,120,170.15597
59.440114,120,170.191858
84.178431,120,170.226708
123.896691,120,170.262289
91.450753,120,170.296712
121.654841,120,170.331641
162.259901,120,170.366196
108.225946,120,170.401501
132.235836,120,170.435237
154.779751,120,170.470092
121.559388,120,170.503893
87.314225,120,170.543498
157.214045,120,170.577323
147.836823,120,170.611799
118.925893,120,170.645972
158.067117,120,170.680569
99.291788,120,170.717216
124.578064,120,170.751191
131.319666,120,170.78574
114.83006,120,170.821309
97.83435,120,170.855556
84.116702,120,170.889388
75.438575,120,170.923716
131.763978,120,170.964572
137.475706,120,170.999687
98.812534,120,171.033884
100.227155,120,171.068495
163.016685,120,171.105718
115.360249,120,171.139325
96.308372,120,171.174536
121.180549,120,171.208905
145.694406,120,171.244649
134.339176,120,171.279034
89.993816,120,171.313575
99.861561,120,171.347599
160.141102,120,171.40555
126.211233,120,171.440911
131.605101,120,171.474388
123.813134,120,171.508064
145.222484,120,171.543533
165.17292,120,171.577634
107.261754,120,171.612364
145.9377,120,171.646443
130.516018,120,171.682963
111.086682,120,171.717068
73.098809,120,171.750555
141.697881,120,171.785261
71.384033,120,171.820491
106.400546,120,171.85454
100.336539,120,171.890113
105.492677,120,171.931964
147.693535,120,171.967977
72.01193,120,172.003463
120.818639,120,172.037258
151.432415,120,172.072157
81.098922,120,172.108325
158.817294,120,172.1432
140.323977,120,172.178033
112.359152,120,172.213212
142.368182,120,172.248672
120.198994,120,172.282931
87.482634,120,172.31848
107.391151,120,172.352546
160.048891,120,172.388002
155.843276,120,172.423076
102.664515,120,172.456668
164.72874,120,172.492872
128.593888,120,172.527657
159.543596,120,172.563751
123.820785,120,172.597443
109.680104,120,172.631739
100.000519,120,172.66884
77.814284,120,172.705712
119.121716,120,172.740319
102.269793,120,172.774054
108.891674,120,172.811072
151.550619,120,172.846877
133.311598,120,172.881988
85.28625,120,172.915669
148.796376,120,172.957076
127.247476,120,172.991814
159.127752,120,173.025073
134.432083,120,173.059281
138.405788,120,173.094492
86.269768,120,173.128528
96.086022,120,173.162876
118.100587,120,173.197466
137.654707,120,173.23288
89.538207,120,173.268387
146.814715,120,173.302612
164.966736,120,173.337201
128.84374,120,173.399076
116.281582,120,173.434158
108.586716,120,173.469782
126.364041,120,173.504797
81.850956,120,173.540791
132.020449,120,173.575425
108.452352,120,173.610509
96.291485,120,173.644976
80.525823,120,173.681955
98.37145,120,173.720972
163.92565,120,173.756959
81.880503,120,173.792285
103.042008,120,173.828913
161.505244,120,173.865029
158.21434,120,173.901476
155.229295,120,173.940046
115.216469,120,173.975101
124.883771,120,174.009214
152.45296,120,174.043194
154.250556,120,174.082676
103.795458,120,174.121856
117.499359,120,174.15623
126.140672,120,174.1907
128.795987,120,174.224848
122.885038,120,174.261319
79.381587,120,174.295918
130.865702,120,174.329691
143.036118,120,174.365279
93.776836,120,174.401231
115.555555,120,174.435764
160.197504,120,174.469951
131.526887,120,174.504423
118.041863,120,174.539305
152.374681,120,174.573724
55.613492,120,174.607747
121.838813,120,174.642783
146.502713,120,174.67755
141.412628,120,174.713579
136.450934,120,174.749252
84.740115,120,174.78568
93.764286,120,174.821092
105.868615,120,174.855818
130.917665,120,174.890771
160.929997,120,174.924708
141.779502,120,174.962285
105.951927,120,174.996803
152.644642,120,175.031869
118.821109,120,175.06558
101.478045,120,175.101056
97.711327,120,175.135528
108.511491,120,175.170503
115.39764,120,175.204171
131.455265,120,175.239831
161.653849,120,175.274872
75.828486,120,175.3128
127.266323,120,175.347702
103.450496,120,175.434456
76.477352,120,175.469446
76.40105,120,175.505911
189.376538,120,175.539568
110.73708,120,175.574921
115.916928,120,175.608231
157.729288,120,175.643952
148.692295,120,175.677973
123.736688,120,175.713185
121.287822,120,175.747436
131.6156,120,175.781386
112.203078,120,175.814761
146.712324,120,175.849066
144.283837,120,175.88751
127.326723,120,175.921941
133.602732,120,175.9581
157.323974,120,175.996094
68.23417,120,176.031142
130.092795,120,176.065402
131.298265,120,176.099548
128.499429,120,176.134807
130.029837,120,176.1693
113.383232,120,176.202558
130.729944,120,176.235775
115.196926,120,176.271019
107.357716,120,176.30578
107.781766,120,176.340507
72.410188,120,176.375918
134.487925,120,176.411884
128.444934,120,176.447275
154.453637,120,176.481108
96.379624,120,176.515414
118.274469,120,176.550755
92.678435,120,176.586926
110.573499,120,176.620819
153.727777,120,176.654843
128.375211,120,176.697722
126.936737,120,176.731109
118.43436,120,176.766285
183.897273,120,176.800886
163.912493,120,176.835985
139.595449,120,176.876003
71.086399,120,176.91042
117.622988,120,176.950458
124.962046,120,176.987964
76.931811,120,177.022935
156.526496,120,177.057918
122.857611,120,177.092421
161.004572,120,177.127542
103.088228,120,177.161773
120.57119,120,177.196911
96.036844,120,177.231421
116.94807,120,177.266569
79.799984,120,177.300394
144.93489,120,177.334689
165.10292,120,177.371558
117.856396,120,177.441891
161.341283,120,177.475868
113.081618,120,177.509747
93.491381,120,177.54358
102.558161,120,177.580339
126.787284,120,177.614219
88.939383,120,177.647736
79.21001,120,177.681814
143.237548,120,177.7165
128.530895,120,177.750162
116.86215,120,177.783801
141.536229,120,177.81865
128.531254,120,177.85851
138.993137,120,177.894399
98.67664,120,177.939334
104.51902,120,177.975374
96.488999,120,178.011775
120.967845,120,178.047978
117.502476,120,178.085074
118.437125,120,178.120682
139.719839,120,178.158505
87.511396,120,178.193483
143.511975,120,178.227826
131.503772,120,178.264597
109.891264,120,178.301427
158.527133,120,178.335734
122.501575,120,178.372111
132.066559,120,178.411516
160.092935,120,178.452616
147.18341,120,178.488647
91.377053,120,178.524171
91.413581,120,178.55834
125.294131,120,178.594834
119.581322,120,178.630411
139.277792,120,178.665215
153.394303,120,178.698943
97.562197,120,178.734729
130.753383,120,178.769184
144.139334,120,178.802753
157.894813,120,178.8396
131.18874,120,178.875377
161.884559,120,178.911978
94.905735,120,178.953203
143.60246,120,178.992186
90.752429,120,179.031454
135.840947,120,179.065631
113.949416,120,179.099686
145.541541,120,179.134254
158.823985,120,179.173506
135.277859,120,179.209256
108.954432,120,179.246435
123.138729,120,179.29216
125.914975,120,179.333159
98.674522,120,179.673058
120.956485,120,179.738824
155.755946,120,179.774774
135.386652,120,179.813311
155.828008,120,179.848585
156.483463,120,179.88695
129.353537,120,179.928005
114.162392,120,180.039094
142.685848,120,180.09086
163.873,120,180.134978
136.079848,120,180.169575
83.158883,120,180.259587
120.172084,120,180.298298
127.889026,120,180.340901
106.030035,120,180.382003
121.373338,120,180.420472
112.122255,120,180.462264
96.9563,120,180.497467
132.953013,120,180.532622
122.434272,120,180.587365
162.381082,120,180.647004
147.510413,120,180.705161
125.177639,120,180.783551
103.747544,120,180.903725
76.030899,120,180.94051
151.813945,120,180.975231
121.341873,120,181.01277
133.191945,120,181.052185
83.817975,120,181.090421
109.463223,120,181.133785
102.135418,120,181.170974
103.138401,120,181.209993
187.229523,120,181.245852
104.8566,120,181.285099
95.556523,120,181.325301
76.735416,120,181.537092
140.906634,120,181.608334
129.592069,120,181.65741
140.443609,120,181.714664
153.734139,120,181.756176
91.997658,120,181.797393
124.406756,120,181.834996
141.962035,120,181.870925
76.945361,120,181.956432
114.081104,120,182.006713
95.94306,120,182.041588
110.129171,120,182.077627
154.206017,120,182.118558
104.486189,120,182.155884
121.151974,120,182.195226
98.459885,120,182.230546
116.416629,120,182.267141
142.616232,120,182.305233
149.185787,120,182.340759
141.490522,120,182.382343
140.755809,120,182.429765
162.381587,120,182.476371
101.380382,120,182.537375
70.180189,120,182.608474
151.728919,120,182.65154
140.946524,120,182.755089
104.180107,120,182.82075
162.939036,120,182.871378
87.095871,120,182.932835
107.773953,120,183.00151
77.482075,120,183.069148
90.490023,120,183.205631
120.873235,120,183.741023
98.962862,120,184.0584
90.418571,120,184.326385
126.930048,120,184.402767
90.798942,120,184.497283
160.747787,120,184.884189
99.498922,120,185.736466
70.109915,120,187.698947
140.511599,120,188.555555
162.437475,120,188.771594
126.3287,120,189.237502
128.622512,120,189.61789
120.826364,120,189.843641
162.406782,120,190.139979
115.684186,120,190.368766
128.81732,120,190.524171
155.463656,120,190.619375
133.900982,120,190.679407
103.066932,120,190.74437
100.550828,120,190.816547
158.146112,120,190.905238
137.494442,120,191.026451
131.426995,120,191.097467
152.614464,120,191.158564
155.175278,120,191.233562
82.783862,120,191.287601
94.719897,120,191.335649
148.468114,120,191.400013
133.282066,120,191.455475
149.93642,120,191.498836
72.352512,120,191.547327
126.71862,120,191.594753
92.235621,120,191.651803
158.029588,120,191.728697
120.337725,120,191.782112
101.338787,120,191.883351
119.765886,120,192.004989
116.488829,120,192.064759
145.451369,120,192.127107
160.65319,120,192.20133
154.807434,120,192.327526
127.461659,120,192.4227
155.519877,120,192.532577
191.351054,120,192.633208
92.77985,120,192.847977
68.464059,120,193.043913
164.470787,120,193.111773
99.880367,120,193.167734
133.032191,120,193.272133
118.191712,120,193.358926
136.826881,120,193.418725
137.20693,120,193.468064
145.063409,120,193.522829
95.800424,120,193.5716
131.27508,120,193.618646
122.660445,120,193.665057
167.057471,120,193.712688
159.85581,120,193.750029
122.294299,120,193.785987
115.078519,120,193.83605
126.324324,120,193.895789
86.397485,120,193.947785
103.101869,120,193.996771
95.405822,120,194.047896
124.966646,120,194.090953
114.290057,120,194.128106
122.146505,120,194.166892
145.703149,120,194.215126
100.889616,120,194.267454
152.44851,120,194.314318
135.346002,120,194.897395
97.657606,120,194.945489
150.166175,120,195.026122
86.564399,120,195.062742
120.10351,120,195.09591
159.887351,120,195.135182
67.256009,120,195.175649
132.618231,120,195.22678
133.747705,120,195.271191
133.364804,120,195.306553
129.72155,120,195.346872
110.330174,120,195.389747
60.663161,120,195.479191
153.315151,120,195.561516
138.865224,120,195.611107
101.949484,120,195.648997
152.311163,120,195.688035
116.765488,120,195.72299
107.952714,120,195.760525
97.221685,120,195.797551
93.809817,120,195.832478
155.82223,120,195.871686
103.952096,120,195.916428
91.657588,120,195.955081
129.743947,120,195.997495
132.307882,120,196.046639
70.983087,120,196.18052
116.829563,120,196.227206
109.223683,120,196.267256
132.090849,120,196.303333
146.815186,120,196.342261
104.521676,120,196.389956
136.917384,120,196.445486
137.789457,120,196.480756
104.24166,120,196.52205
153.108019,120,196.55691
165.083126,120,196.605582
141.4078,120,196.641847
146.900172,120,196.771735
83.331651,120,196.868756
148.505452,120,196.903059
105.69222,120,196.944501
127.825485,120,197.006623
85.684351,120,197.042418
133.05231,120,198.16859
145.613145,120,199.033829
69.691058,120,199.130427
138.221538,120,199.798536
91.182456,120,199.823381
113.677555,120,199.89017
131.884953,120,199.942578
129.131509,120,200.087461
145.29571,120,200.430776
144.058591,120,200.47402
151.791596,120,200.50873
103.199187,120,200.556199
147.224256,120,200.678613
135.301177,120,200.720975
162.708884,120,200.760329
129.012264,120,200.798807
98.635685,120,200.835935
152.976922,120,200.946986
112.562792,120,201.032119
135.916426,120,201.233509
140.922289,120,201.27391
119.594674,120,201.357088
164.871941,120,201.634736
165.431686,120,201.680609
117.739954,120,201.77828
136.352791,120,201.817354
160.909163,120,201.942206
85.788579,120,202.002985
101.655786,120,202.093543
124.822956,120,202.182983
120.894242,120,202.235418
140.488263,120,202.332675
119.069397,120,202.382182
116.239247,120,202.430445
152.098024,120,202.481777
122.229751,120,202.524028
139.90897,120,202.578092
128.470639,120,202.672718
135.943881,120,202.797256
110.149716,120,202.875849
142.229133,120,203.016563
100.847922,120,203.211322
125.593144,120,203.732947
129.504202,120,203.874855
83.466587,120,203.996298
141.575044,120,204.095113
146.393429,120,204.187473
158.190909,120,204.233874
98.173774,120,204.278496
99.818312,120,204.344586
75.140158,120,204.417462
138.566037,120,204.47606
142.559469,120,204.542405
127.601325,120,204.599249
160.95106,120,204.663147
138.118445,120,204.727216
119.470083,120,204.775015
87.046222,120,204.817641
164.529274,120,204.866165
130.680586,120,204.909321
155.777479,120,204.955536
99.236256,120,204.996899
145.443465,120,205.0405
138.403394,120,205.170051
130.531868,120,205.218814
133.280918,120,205.257195
120.913153,120,205.299223
91.482377,120,205.336532
132.247723,120,205.374239
83.338396,120,205.411663
102.611761,120,205.450106
122.899127,120,205.486129
134.031776,120,205.523454
115.019445,120,205.560934
92.327218,120,205.605895
131.533288,120,205.64703
150.201399,120,205.685353
147.948169,120,205.724819
103.41321,120,205.813003
144.337184,120,205.851693
98.775161,120,205.889777
147.760904,120,205.928196
101.141325,120,205.969703
111.846752,120,206.006883
131.359355,120,206.042447
152.527684,120,206.077828
146.026837,120,206.114771
109.996636,120,206.150906
140.577195,120,206.187389
85.036645,120,206.222646
126.871477,120,206.29732
71.427333,120,206.332516
148.194209,120,206.367658
92.529027,120,206.402079
97.087327,120,206.439978
140.782203,120,206.474996
132.226462,120,206.510592
161.248086,120,206.544044
108.771003,120,206.578452
114.455102,120,206.617434
146.541662,120,206.651093
160.903386,120,206.684687
146.844728,120,206.744966
125.217443,120,206.78247
131.26769,120,206.821184
146.931724,120,206.865215
135.726339,120,207.061838
191.021985,120,207.132761
84.102307,120,207.186863
77.178441,120,207.261689
139.480448,120,207.319657
138.527951,120,207.363839
154.250001,120,207.409947
145.679129,120,207.449131
107.37356,120,207.494251
118.109972,120,207.532156
74.573858,120,207.569088
160.410983,120,207.609584
129.635516,120,207.713773
165.097644,120,207.790762
99.231204,120,207.824465
135.089451,120,207.859291
140.229919,120,207.898801
164.666968,120,207.933654
89.473509,120,207.968585
105.475781,120,208.005468
142.488072,120,208.045461
148.867781,120,208.082916
122.714902,120,208.117452
106.987644,120,208.153142
137.758351,120,208.192128
93.731485,120,208.227176
104.565883,120,208.26228
123.765432,120,208.300571
93.211233,120,208.337818
129.602302,120,208.38204
162.781297,120,208.415648
125.796919,120,208.485074
120.484648,120,208.521264
79.245148,120,208.555785
99.746261,120,208.590497
147.343866,120,208.624722
113.575204,120,208.71877
157.05751,120,208.757503
105.109731,120,208.790016
154.064448,120,208.822386
153.342752,120,208.855722
139.12786,120,208.888745
90.106598,120,208.920998
117.765403,120,208.954611
155.641565,120,208.9891
149.281511,120,209.021741
86.473961,120,209.056771
67.159319,120,209.091406
95.626956,120,209.179837
129.675085,120,209.214057
112.80718,120,209.258486
114.705962,120,209.294729
135.041507,120,209.330901
89.505589,120,209.364646
148.998008,120,209.407053
95.154293,120,209.441923
110.256955,120,209.477613
116.686347,120,209.512145
155.259669,120,209.546166
131.119747,120,209.579964
151.226592,120,209.614156
75.060802,120,209.647663
95.31895,120,209.727939
130.544431,120,209.786613
163.999174,120,209.822621
154.568387,120,209.856053
131.970731,120,209.889567
87.141494,120,209.923142
164.867146,120,209.961337
98.043243,120,210.00401
136.479712,120,210.058631
134.982612,120,210.128603
126.162242,120,210.254048
135.848287,120,210.294176
141.236251,120,210.326995
97.810752,120,210.362996
144.7263,120,210.397949
137.052856,120,210.431924
137.747219,120,210.468144
86.146867,120,210.502925
113.470907,120,210.537271
112.405882,120,210.572212
107.582014,120,210.607686
113.157004,120,210.642331
86.991972,120,210.753718
142.871012,120,210.791751
82.967018,120,210.825181
130.765266,120,210.863289
136.867934,120,210.90605
115.789317,120,210.943943
81.876495,120,210.981187
137.4329,120,211.015481
110.821115,120,211.055698
111.461705,120,211.093384
92.961442,120,211.12753
161.171911,120,211.162311
152.636624,120,211.229442
163.450644,120,211.281872
104.721751,120,211.315686
101.336077,120,211.349211
110.027356,120,211.391239
