#{"t_start": 1746155271.0353222, "env_id": "None"}
r,l,t
34.187499,120,78.421233
42.508691,120,78.436784
33.499969,120,78.452943
25.166958,120,78.469038
49.120519,120,78.48506
26.48213,120,78.525736
18.581741,120,78.542547
28.180285,120,78.559234
34.146718,120,78.57691
38.73886,120,78.595159
34.512825,120,78.613576
32.747271,120,78.631897
24.176337,120,78.650368
24.735957,120,78.66979
46.444134,120,78.688608
28.699903,120,78.707138
49.539651,120,78.725341
30.911445,120,78.741516
24.272409,120,78.757585
32.408364,120,78.773044
39.624217,120,78.789066
39.479357,120,78.805114
23.269011,120,78.820983
39.841376,120,78.836664
29.446116,120,78.852285
32.345945,120,78.867888
41.562931,120,78.883853
42.676307,120,78.899556
44.292932,120,78.915165
34.982724,120,78.93078
29.122282,120,78.946418
40.254037,120,78.961992
37.695537,120,78.978068
21.113669,120,78.993545
23.006364,120,79.009311
30.96515,120,79.025122
46.042404,120,79.040794
40.643956,120,79.056294
32.329873,120,79.071696
21.418193,120,79.087795
22.447663,120,79.103905
33.779857,120,79.120003
46.384541,120,79.136124
31.455655,120,79.152225
29.503058,120,79.168056
36.084797,120,79.184241
33.240021,120,79.200359
46.418511,120,79.238707
37.835118,120,79.254983
31.53244,120,79.271961
45.231663,120,79.289722
39.038634,120,79.308014
30.406525,120,79.326516
24.178777,120,79.344358
20.784356,120,79.362221
24.560797,120,79.380558
31.685615,120,79.399143
20.542464,120,79.417146
32.248369,120,79.434574
20.473693,120,79.450946
23.43588,120,79.467556
38.309885,120,79.483764
17.856388,120,79.499905
43.688172,120,79.51601
25.099147,120,79.532447
43.598676,120,79.548859
29.967864,120,79.564365
33.47889,120,79.580215
32.290745,120,79.596363
36.560401,120,79.612155
14.908819,120,79.628634
17.159817,120,79.644948
42.608337,120,79.66122
25.407873,120,79.677159
15.344389,120,79.693678
25.716192,120,79.709146
37.87033,120,79.724695
44.288521,120,79.740292
35.969797,120,79.756001
36.771362,120,79.772041
26.920512,120,79.787826
38.717301,120,79.804134
37.59434,120,79.820252
21.295664,120,79.836044
36.299352,120,79.851619
45.933702,120,79.867084
34.12077,120,79.883263
42.459856,120,79.900104
24.164174,120,79.938471
35.015327,120,79.955573
26.653836,120,79.972507
29.443218,120,79.990422
31.825442,120,80.008804
40.451155,120,80.026987
47.433019,120,80.045154
35.752049,120,80.062948
37.838318,120,80.080794
31.817722,120,80.09885
40.584278,120,80.117141
51.438346,120,80.13539
53.606094,120,80.153383
35.44957,120,80.170037
16.967354,120,80.185616
37.697544,120,80.201911
28.51395,120,80.218013
37.367475,120,80.234416
45.868037,120,80.251174
32.96798,120,80.267418
40.340775,120,80.283515
40.383019,120,80.29971
41.360085,120,80.315754
33.305867,120,80.331398
23.663285,120,80.34701
52.312873,120,80.362593
32.972566,120,80.378088
28.705624,120,80.393557
43.199688,120,80.409743
35.801797,120,80.425904
30.418785,120,80.441921
32.575791,120,80.457492
36.22735,120,80.473347
35.561054,120,80.489573
26.538144,120,80.506154
21.28768,120,80.522715
28.929558,120,80.539292
38.971102,120,80.555404
33.885451,120,80.571069
32.38696,120,80.586585
26.799545,120,80.602054
41.249327,120,80.617535
37.046434,120,80.658496
32.06356,120,80.675284
37.425079,120,80.692835
30.944431,120,80.711751
34.318678,120,80.73033
32.608066,120,80.747768
27.750628,120,80.765215
37.900461,120,80.78294
24.435732,120,80.800577
43.684411,120,80.818221
33.940529,120,80.837458
31.146772,120,80.856649
40.525891,120,80.872604
19.751248,120,80.888666
43.387432,120,80.905117
32.42444,120,80.92122
50.045577,120,80.936599
20.903092,120,80.952478
37.8372,120,80.968614
37.313356,120,80.984413
26.416169,120,81.000073
34.598203,120,81.015784
25.232377,120,81.031417
17.009602,120,81.047352
24.533957,120,81.064381
37.393794,120,81.081023
38.623383,120,81.097472
35.621076,120,81.11352
36.121611,120,81.129125
35.762155,120,81.144604
43.201214,120,81.16019
44.570154,120,81.175656
25.433002,120,81.191068
41.566523,120,81.206584
36.62186,120,81.222481
30.009243,120,81.237971
44.731209,120,81.253419
47.888769,120,81.269006
34.544988,120,81.284622
30.90205,120,81.300192
42.391185,120,81.315578
32.267611,120,81.331001
39.242749,120,81.370133
45.81449,120,81.387125
22.094243,120,81.40481
29.729094,120,81.422818
38.953606,120,81.441187
24.547033,120,81.459567
37.162517,120,81.477697
51.320863,120,81.496103
28.184341,120,81.514372
38.61897,120,81.532833
32.781396,120,81.551952
18.972502,120,81.569946
35.287783,120,81.58751
32.444794,120,81.603259
32.837334,120,81.619368
35.067017,120,81.63475
32.459492,120,81.650062
35.735253,120,81.665377
26.432023,120,81.680877
25.651003,120,81.696794
26.386247,120,81.712751
35.631949,120,81.729252
35.050499,120,81.745426
46.136187,120,81.761921
40.054093,120,81.777977
18.289914,120,81.794
25.817435,120,81.810042
24.118696,120,81.825629
26.509799,120,81.84229
29.416506,120,81.858376
37.184267,120,81.874072
19.866677,120,81.889569
36.914871,120,81.905063
22.550234,120,81.920635
22.510257,120,81.936266
23.689973,120,81.951747
40.088122,120,81.968625
38.189637,120,81.985123
30.475913,120,82.001076
20.093577,120,82.017565
30.105092,120,82.033846
24.194966,120,82.075051
36.585829,120,82.092026
33.960024,120,82.108228
22.819467,120,82.12529
32.427033,120,82.143298
48.106665,120,82.160748
26.175132,120,82.178556
38.378648,120,82.196084
31.63255,120,82.213521
24.455765,120,82.231708
23.260587,120,82.250589
24.993995,120,82.269126
33.676298,120,82.287581
28.67,120,82.303676
35.298658,120,82.320015
22.320587,120,82.337261
17.536027,120,82.352776
41.214364,120,82.368527
36.27294,120,82.3841
31.73903,120,82.399558
42.503773,120,82.415045
25.207149,120,82.431296
45.028962,120,82.447701
36.813837,120,82.463334
43.795483,120,82.478914
47.535369,120,82.494943
41.30822,120,82.511278
31.081658,120,82.527532
20.371945,120,82.543472
34.110329,120,82.559259
34.028369,120,82.576063
32.821899,120,82.593535
38.408921,120,82.612744
46.262342,120,82.631258
25.885299,120,82.649794
22.275606,120,82.666608
29.72257,120,82.683061
37.267523,120,82.69956
31.607641,120,82.716575
19.374107,120,82.73323
30.957377,120,82.749499
47.72985,120,82.766126
24.129064,120,82.806629
44.853216,120,82.823686
21.07799,120,82.84042
29.260189,120,82.858372
39.803921,120,82.876287
16.398044,120,82.893718
21.690484,120,82.912784
45.85188,120,82.931936
38.228317,120,82.950543
33.754318,120,82.969465
42.058566,120,82.988091
33.607052,120,83.007032
40.597509,120,83.024734
37.830273,120,83.042591
37.658317,120,83.064001
46.180524,120,83.083337
26.199106,120,83.1038
37.908057,120,83.122094
19.545752,120,83.13885
21.302994,120,83.156041
34.366866,120,83.17335
23.886829,120,83.191265
35.471842,120,83.207284
28.597273,120,83.224136
21.661838,120,83.24027
45.883182,120,83.256997
36.587997,120,83.27382
54.451487,120,83.29046
33.935496,120,83.307127
32.811578,120,83.324021
40.87862,120,83.340799
33.158009,120,83.35838
32.256339,120,83.375827
47.302324,120,83.393922
37.97726,120,83.412215
20.714053,120,83.42959
18.12087,120,83.446596
40.0919,120,83.46219
26.705541,120,83.477779
42.285395,120,83.493966
39.260824,120,83.510492
37.196071,120,83.527542
25.135183,120,83.574317
25.987604,120,83.59057
28.493323,120,83.607623
40.497886,120,83.625044
43.432902,120,83.643115
20.562361,120,83.661552
46.216629,120,83.679888
37.470063,120,83.69866
38.386741,120,83.717225
40.557706,120,83.736774
34.542648,120,83.755277
34.32034,120,83.772538
30.574932,120,83.789675
45.004633,120,83.806975
44.242548,120,83.824056
40.407632,120,83.841481
33.940139,120,83.858266
27.748335,120,83.874708
43.942729,120,83.891867
17.997413,120,83.913149
37.109637,120,83.929992
23.254601,120,83.945967
41.20438,120,83.962785
36.927062,120,83.97995
22.296679,120,83.99721
39.118674,120,84.01377
23.940979,120,84.030376
30.224855,120,84.046949
33.303135,120,84.063626
42.860928,120,84.08059
21.615903,120,84.096361
47.896787,120,84.112123
18.855644,120,84.127972
19.873988,120,84.14829
44.44346,120,84.172807
41.219203,120,84.189515
32.760883,120,84.205957
34.060406,120,84.223396
38.356156,120,84.24068
39.992457,120,84.256549
42.994981,120,84.273143
19.830901,120,84.313699
21.978132,120,84.330579
39.544573,120,84.348343
22.004256,120,84.366897
20.194371,120,84.385334
38.139684,120,84.403877
54.923439,120,84.422467
38.275176,120,84.441291
38.925236,120,84.46046
42.690615,120,84.479401
38.013544,120,84.497824
40.091763,120,84.516876
30.875359,120,84.53363
27.002689,120,84.54986
45.532034,120,84.566747
44.160413,120,84.583152
31.234904,120,84.599885
36.000961,120,84.616629
29.669116,120,84.633014
27.733986,120,84.650143
19.368737,120,84.665766
23.106819,120,84.681595
31.461021,120,84.697133
37.401108,120,84.712578
20.960936,120,84.728649
29.994716,120,84.744466
35.955912,120,84.760596
40.166544,120,84.776728
27.698201,120,84.792522
35.20024,120,84.808136
38.274672,120,84.824106
41.143898,120,84.839734
29.004912,120,84.855474
21.435207,120,84.870918
40.039522,120,84.886544
28.469119,120,84.902757
38.114975,120,84.918958
44.100031,120,84.935047
45.618836,120,84.951168
31.32836,120,84.966947
45.619226,120,84.982766
37.409397,120,84.998889
41.060972,120,85.039023
18.803857,120,85.055781
30.295772,120,85.072772
39.807521,120,85.090246
24.940063,120,85.107361
27.137331,120,85.125361
23.392306,120,85.143036
38.922329,120,85.161264
43.555037,120,85.17964
22.412953,120,85.198486
29.011371,120,85.217062
29.952853,120,85.235386
34.005631,120,85.253371
35.391868,120,85.269523
43.826482,120,85.285999
27.928386,120,85.302472
41.835553,120,85.3182
47.507747,120,85.334556
22.00026,120,85.350993
26.199591,120,85.36725
35.287424,120,85.383614
35.903546,120,85.399176
34.74169,120,85.414577
39.77543,120,85.429924
41.83334,120,85.445431
37.73289,120,85.462287
37.175506,120,85.478942
33.402509,120,85.495208
31.062488,120,85.511379
19.725041,120,85.527657
37.984176,120,85.543811
17.281125,120,85.55978
40.503031,120,85.576287
42.826669,120,85.592273
32.862738,120,85.608243
39.776822,120,85.623928
38.950172,120,85.639575
36.912095,120,85.655294
44.631135,120,85.670888
40.533479,120,85.686933
36.52053,120,85.703
22.920182,120,85.718944
21.964133,120,85.757752
44.903144,120,85.774359
41.907121,120,85.791546
45.669132,120,85.808745
40.405892,120,85.825985
39.902211,120,85.843412
44.572175,120,85.861047
40.773362,120,85.878774
24.144199,120,85.896735
27.815492,120,85.91443
25.184523,120,85.9335
38.85136,120,85.952046
25.24381,120,85.968932
24.74852,120,85.984375
20.540128,120,85.999887
44.594142,120,86.016158
42.370374,120,86.032127
20.692487,120,86.049082
35.425657,120,86.065555
37.495086,120,86.082022
31.946032,120,86.098587
42.828965,120,86.116179
42.925554,120,86.132353
28.222288,120,86.149542
34.344477,120,86.166845
37.043861,120,86.18316
33.746408,120,86.199457
34.65219,120,86.215892
31.82595,120,86.2317
43.443424,120,86.247408
33.02059,120,86.263126
22.956904,120,86.279155
32.173313,120,86.295521
42.160435,120,86.311892
22.175979,120,86.328029
22.029498,120,86.343813
40.700204,120,86.359618
33.967827,120,86.376263
32.241939,120,86.392724
37.751268,120,86.409405
55.649615,120,86.425685
51.211737,120,86.466768
35.373942,120,86.483773
36.273092,120,86.500799
57.592689,120,86.519089
16.08693,120,86.5377
23.79321,120,86.55574
20.210397,120,86.574059
31.202743,120,86.591916
45.214629,120,86.609793
33.384369,120,86.628893
45.024553,120,86.647616
40.123515,120,86.66645
26.431689,120,86.684036
31.056132,120,86.700447
31.171069,120,86.716479
41.301486,120,86.733075
26.592294,120,86.749783
31.482256,120,86.765965
30.78017,120,86.782697
22.298483,120,86.798461
31.096568,120,86.813988
35.332567,120,86.829562
20.797164,120,86.845371
21.110526,120,86.861785
40.774656,120,86.878066
33.261422,120,86.894396
31.714458,120,86.910563
39.091209,120,86.926725
43.987202,120,86.942652
32.121014,120,86.958245
47.871059,120,86.973653
29.478091,120,86.989344
31.57842,120,87.004968
46.581086,120,87.020541
42.127874,120,87.036662
42.245025,120,87.052468
25.825713,120,87.06824
39.777418,120,87.083949
19.901807,120,87.099628
43.107178,120,87.116149
36.933346,120,87.132374
38.589468,120,87.148633
26.256358,120,87.188963
46.385771,120,87.206759
29.982097,120,87.224673
33.091789,120,87.242648
23.469625,120,87.260353
37.541041,120,87.278518
27.377154,120,87.296739
28.591836,120,87.315105
26.696455,120,87.333589
38.773876,120,87.3519
17.437542,120,87.37027
35.703658,120,87.388523
27.186195,120,87.405556
31.452701,120,87.423108
48.08091,120,87.439455
39.949991,120,87.455122
33.008257,120,87.470845
25.65754,120,87.486672
39.456591,120,87.50272
36.63079,120,87.519431
38.810311,120,87.535125
20.545523,120,87.550805
31.120023,120,87.56645
43.724804,120,87.58291
24.203069,120,87.600108
32.059447,120,87.616914
41.772413,120,87.632714
47.189523,120,87.64908
50.719144,120,87.664951
45.637574,120,87.680829
24.769222,120,87.696641
43.882482,120,87.712415
25.615823,120,87.728667
46.513832,120,87.745174
38.888389,120,87.761398
28.729819,120,87.77758
43.99295,120,87.793189
31.579186,120,87.808741
28.54093,120,87.825021
22.261167,120,87.841229
23.662296,120,87.857416
26.426227,120,87.873533
19.341354,120,87.912492
32.772937,120,87.929104
23.975872,120,87.946692
24.085359,120,87.964979
42.656815,120,87.983127
34.880917,120,88.002044
41.885276,120,88.020891
39.05638,120,88.0399
33.750472,120,88.058784
35.501417,120,88.07705
43.945182,120,88.095399
36.926954,120,88.113174
22.900007,120,88.131505
33.119973,120,88.148397
41.240763,120,88.165571
28.623203,120,88.181637
43.298994,120,88.19827
24.738702,120,88.214134
37.677839,120,88.231185
43.089073,120,88.247761
43.70893,120,88.263568
38.197407,120,88.279456
33.388121,120,88.295976
29.003048,120,88.311556
37.57438,120,88.327304
30.917706,120,88.342896
28.584006,120,88.359271
40.425888,120,88.375303
44.05768,120,88.391487
20.133412,120,88.40818
31.158031,120,88.424055
38.101392,120,88.439772
35.780689,120,88.456144
41.794352,120,88.472315
37.628122,120,88.487911
26.373558,120,88.503573
48.384201,120,88.519254
25.300888,120,88.534755
50.984512,120,88.550289
35.282264,120,88.567156
37.392578,120,88.584015
36.44901,120,88.624099
35.600867,120,88.640729
20.159834,120,88.657954
23.797368,120,88.675572
24.86509,120,88.693625
30.571727,120,88.711569
44.656951,120,88.729307
42.889628,120,88.747015
40.322735,120,88.76471
38.064078,120,88.782724
42.005295,120,88.800537
29.494559,120,88.819335
41.883555,120,88.836676
38.892651,120,88.853711
26.580179,120,88.871514
34.15283,120,88.888137
32.15113,120,88.904432
35.044598,120,88.922031
45.937916,120,88.938091
41.372066,120,88.953935
38.111025,120,88.970231
40.69851,120,88.985911
37.09644,120,89.001544
32.05879,120,89.017858
39.690375,120,89.034022
45.265062,120,89.051187
38.944096,120,89.067456
39.520216,120,89.082834
35.657818,120,89.099182
20.665235,120,89.115364
39.171836,120,89.131535
36.582893,120,89.148195
22.308861,120,89.163684
20.424565,120,89.179196
28.379366,120,89.195166
31.282428,120,89.210963
41.18838,120,89.22681
33.365494,120,89.243098
29.131328,120,89.259386
27.685258,120,89.275593
40.285959,120,89.291297
37.382744,120,89.30741
24.840906,120,89.34569
37.882537,120,89.36248
29.663373,120,89.379609
35.29611,120,89.397534
38.145932,120,89.416077
36.908215,120,89.435373
24.751866,120,89.454205
37.884771,120,89.473371
42.98346,120,89.491574
40.37349,120,89.510178
46.622041,120,89.528833
23.336012,120,89.547024
38.790184,120,89.564789
49.390052,120,89.58174
42.89466,120,89.599141
33.590223,120,89.616089
44.526134,120,89.632316
42.17221,120,89.648698
49.385337,120,89.666323
37.709622,120,89.68469
28.97813,120,89.701417
21.495048,120,89.717774
36.859959,120,89.73428
40.050184,120,89.751601
30.403279,120,89.768081
39.00705,120,89.78582
26.535777,120,89.803121
39.155063,120,89.820086
28.587811,120,89.839007
28.872287,120,89.855825
37.415992,120,89.872327
29.368833,120,89.888571
31.684264,120,89.904861
41.646689,120,89.921303
35.050998,120,89.937535
31.589066,120,89.954106
37.726862,120,89.970439
22.994216,120,89.986645
46.657872,120,90.002839
43.602969,120,90.019016
55.978687,120,90.03536
42.807082,120,90.051476
37.57602,120,90.095231
32.056737,120,90.112286
34.877656,120,90.130493
42.150593,120,90.149086
33.127634,120,90.168068
28.612658,120,90.187384
28.014826,120,90.206051
32.486875,120,90.225511
42.968631,120,90.244628
35.778916,120,90.263216
44.208422,120,90.281984
41.97262,120,90.298836
37.665218,120,90.315588
38.956556,120,90.330978
16.03918,120,90.34684
46.410347,120,90.363012
23.910908,120,90.379245
33.946975,120,90.395361
25.398889,120,90.411025
36.851475,120,90.426426
27.637858,120,90.441792
39.588039,120,90.457415
28.345245,120,90.472789
32.547418,120,90.488235
31.989262,120,90.503755
33.054608,120,90.520146
38.192082,120,90.535919
45.652003,120,90.551552
37.049925,120,90.567184
39.431996,120,90.58262
40.024262,120,90.59889
27.051167,120,90.615064
21.638761,120,90.630968
23.042198,120,90.646462
38.992452,120,90.662681
48.15185,120,90.678928
43.010121,120,90.695111
22.701492,120,90.71128
32.445603,120,90.727466
38.848322,120,90.743546
39.527358,120,90.759662
23.51133,120,90.797495
52.838723,120,90.814397
23.775742,120,90.831854
37.865637,120,90.84936
45.466849,120,90.866957
38.494273,120,90.885106
50.463515,120,90.902881
36.884586,120,90.920626
25.371539,120,90.938653
17.007813,120,90.956973
31.754295,120,90.97599
37.737409,120,90.99434
29.938614,120,91.012307
30.794472,120,91.029911
35.805223,120,91.047423
33.585722,120,91.064066
48.004191,120,91.07958
34.360457,120,91.095035
29.599902,120,91.110509
48.361795,120,91.12642
22.595208,120,91.142335
41.339367,120,91.158523
31.89069,120,91.174824
24.842677,120,91.191048
34.93768,120,91.207238
38.056152,120,91.223244
43.62153,120,91.239401
33.664572,120,91.255411
39.19914,120,91.271342
47.055118,120,91.287
31.897647,120,91.302574
37.740512,120,91.318153
29.939475,120,91.333574
47.177502,120,91.348995
43.578642,120,91.364484
43.870638,120,91.38048
25.821603,120,91.396444
27.273538,120,91.412391
26.562886,120,91.428323
29.548115,120,91.444175
28.292604,120,91.460107
45.516592,120,91.475505
49.394323,120,91.514033
21.886825,120,91.530072
41.587924,120,91.546358
44.576772,120,91.563604
38.220997,120,91.581042
36.091598,120,91.598934
42.780563,120,91.616464
34.552492,120,91.634108
39.834732,120,91.652995
27.395951,120,91.672279
30.947029,120,91.69186
42.7012,120,91.710203
35.03427,120,91.728008
42.287225,120,91.745443
28.962132,120,91.761973
34.670107,120,91.777558
28.085517,120,91.793175
25.969233,120,91.808676
18.326378,120,91.824693
45.108524,120,91.845019
43.725299,120,91.860938
19.999995,120,91.876943
31.636608,120,91.89301
20.495456,120,91.909913
45.687976,120,91.926165
37.830973,120,91.941915
40.79536,120,91.957762
30.783125,120,91.973722
44.269235,120,91.989419
48.329369,120,92.005172
37.419922,120,92.020808
48.12065,120,92.036277
35.104701,120,92.052794
35.702523,120,92.069125
36.646066,120,92.085709
30.258701,120,92.103172
36.549486,120,92.119222
36.823674,120,92.134696
22.307899,120,92.150138
54.82296,120,92.166063
29.752894,120,92.182018
33.900287,120,92.198025
38.062225,120,92.237597
49.176769,120,92.254536
44.417898,120,92.27231
36.401953,120,92.290669
45.430479,120,92.309257
32.975841,120,92.327412
36.265938,120,92.34556
27.303313,120,92.363801
34.906507,120,92.382534
43.206323,120,92.400876
33.274829,120,92.419492
29.033207,120,92.437961
41.599813,120,92.455939
39.992491,120,92.472185
31.981721,120,92.487965
49.255847,120,92.5037
23.028265,120,92.520089
47.413879,120,92.536313
22.500633,120,92.55281
22.290115,120,92.568784
26.313519,120,92.584555
28.712041,120,92.60021
43.704044,120,92.616051
34.001756,120,92.631852
35.282411,120,92.647973
40.206884,120,92.663858
18.495721,120,92.679884
45.449486,120,92.695866
29.105056,120,92.711919
29.204388,120,92.728379
48.408751,120,92.744537
44.506746,120,92.760411
38.4745,120,92.776296
25.782995,120,92.792201
22.033979,120,92.808019
37.978868,120,92.82407
32.801839,120,92.839851
26.297455,120,92.85556
28.07259,120,92.871356
43.11992,120,92.887062
40.174148,120,92.902538
28.386681,120,92.940181
42.071868,120,92.956611
42.980769,120,92.972913
32.502987,120,92.989942
40.291577,120,93.007637
21.201039,120,93.025869
37.25177,120,93.051993
32.104306,120,93.078247
48.749073,120,93.098464
42.509601,120,93.12396
21.12536,120,93.159259
26.464924,120,93.196766
52.329412,120,93.242664
42.871461,120,93.270413
20.616809,120,93.296353
43.894961,120,93.339171
23.494409,120,93.380747
43.087023,120,93.411844
23.759257,120,93.448699
30.953598,120,93.478195
42.402241,120,93.50513
47.307652,120,93.524457
47.772719,120,93.546053
37.599237,120,93.567251
45.467717,120,93.587235
23.67932,120,93.611241
39.311852,120,93.629124
20.368288,120,93.648308
37.426108,120,93.667627
44.090232,120,93.690759
43.628062,120,93.711778
39.149903,120,93.73009
52.05333,120,93.749485
37.099203,120,93.768988
32.497562,120,93.79389
34.402487,120,93.823701
42.30662,120,93.851471
35.751074,120,93.876908
40.123091,120,93.903984
26.591111,120,93.95011
40.840692,120,93.988641
33.340608,120,94.023532
34.628252,120,94.326634
30.420193,120,94.345994
28.861576,120,94.363563
24.820377,120,94.390857
29.375506,120,94.410325
39.192582,120,94.4321
52.766813,120,94.452941
33.526073,120,94.47196
26.36034,120,94.49763
33.924984,120,94.517824
45.097688,120,94.546866
33.531384,120,94.571818
38.081461,120,94.594502
42.054255,120,94.621877
38.414268,120,94.647038
35.865326,120,94.677467
47.805615,120,94.699818
36.146072,120,94.718328
25.076212,120,94.737215
39.810387,120,94.755285
43.825344,120,94.773062
35.79706,120,94.791826
31.077149,120,94.809644
29.985507,120,94.82995
44.798459,120,94.848116
36.080128,120,94.870288
35.742623,120,94.890521
49.385342,120,94.91121
23.849953,120,94.933859
37.544132,120,94.952301
34.358768,120,94.97089
39.668022,120,94.990028
46.706681,120,95.007015
21.445286,120,95.023987
28.120996,120,95.046542
37.946019,120,95.067443
30.425671,120,95.083856
42.331366,120,95.10129
50.739985,120,95.118236
40.370367,120,95.156461
34.206648,120,95.179583
42.123453,120,95.197556
33.865462,120,95.253726
33.456342,120,95.272889
35.728295,120,95.291923
37.0239,120,95.309974
21.294361,120,95.328747
22.596389,120,95.34918
28.359215,120,95.366872
31.39653,120,95.385359
31.768615,120,95.404099
32.170027,120,95.423108
47.227461,120,95.442647
30.956029,120,95.461148
45.894193,120,95.479737
24.596644,120,95.498201
23.957716,120,95.51634
19.991331,120,95.533316
54.616055,120,95.550969
34.427111,120,95.569438
32.735337,120,95.585905
20.770613,120,95.603581
27.615644,120,95.621306
36.008992,120,95.639124
26.126276,120,95.656797
39.359224,120,95.674393
35.873501,120,95.691753
24.804787,120,95.709008
21.909122,120,95.726809
25.083087,120,95.744338
32.936871,120,95.762061
42.497177,120,95.779634
30.425712,120,95.797352
45.343392,120,95.814961
40.833006,120,95.83231
29.921335,120,95.849521
37.778042,120,95.86682
35.619343,120,95.884207
40.894548,120,95.90146
24.684339,120,95.918754
44.727885,120,95.936841
23.681249,120,95.954376
24.725318,120,95.972623
40.174992,120,96.01959
42.536162,120,96.037781
37.507713,120,96.065228
23.189909,120,96.084355
45.876756,120,96.101924
30.593953,120,96.120749
26.129915,120,96.16232
31.946753,120,96.193965
34.256069,120,96.211331
25.938621,120,96.229224
44.665449,120,96.24746
25.349505,120,96.265113
36.402671,120,96.282822
38.71944,120,96.301389
34.377023,120,96.319729
52.881356,120,96.337438
37.950677,120,96.356049
34.219662,120,96.374744
50.295458,120,96.393142
36.116063,120,96.412126
29.971438,120,96.42997
20.98028,120,96.44966
29.965903,120,96.467877
35.761591,120,96.484771
31.44724,120,96.503132
44.459518,120,96.522719
37.959985,120,96.542835
38.837135,120,96.561168
38.097274,120,96.579219
18.696573,120,96.597926
36.787749,120,96.615097
21.944306,120,96.632255
31.940426,120,96.650026
44.576713,120,96.668406
22.483693,120,96.685516
38.587658,120,96.703282
27.785304,120,96.721207
34.836831,120,96.738499
28.708936,120,96.756838
35.5075,120,96.773589
46.13353,120,96.790637
27.041352,120,96.808401
28.784379,120,96.858904
30.423286,120,96.876318
43.564455,120,96.895223
42.432049,120,96.913219
23.972202,120,96.931911
37.023803,120,96.94956
26.54708,120,96.968468
44.085992,120,96.986389
18.734217,120,97.004594
33.914618,120,97.024442
20.823284,120,97.042854
34.886874,120,97.060827
44.204719,120,97.080846
29.241078,120,97.0984
41.80989,120,97.116221
32.375377,120,97.13687
45.206573,120,97.176218
29.005407,120,97.193932
32.742972,120,97.211821
49.646478,120,97.230673
32.449864,120,97.248993
48.180569,120,97.267705
28.694868,120,97.288317
37.686509,120,97.30874
28.56795,120,97.330398
38.532411,120,97.350487
44.697479,120,97.374224
37.530629,120,97.394441
25.94831,120,97.41375
37.354126,120,97.433467
25.237479,120,97.454899
45.82172,120,97.475412
41.285533,120,97.493104
43.424841,120,97.512733
30.537069,120,97.530497
25.117271,120,97.548009
27.769315,120,97.567463
30.351847,120,97.585355
37.966399,120,97.602565
23.735083,120,97.619848
26.513867,120,97.637163
27.513959,120,97.654656
46.066787,120,97.70915
33.372415,120,97.727946
21.567614,120,97.746203
41.903627,120,97.764937
32.019817,120,97.783896
28.270925,120,97.802116
38.612779,120,97.820474
29.562932,120,97.840831
30.09048,120,97.861588
41.774222,120,97.881015
35.473858,120,97.899641
48.323408,120,97.919025
37.827284,120,97.938756
31.389457,120,97.960924
41.158813,120,97.985043
44.388265,120,98.003888
44.552024,120,98.022359
42.241726,120,98.040327
44.489795,120,98.056474
23.040654,120,98.072732
46.360839,120,98.089616
37.320008,120,98.10658
49.886935,120,98.123532
41.702207,120,98.142282
18.628816,120,98.165419
40.757375,120,98.181488
50.055227,120,98.19742
42.684747,120,98.214372
35.848513,120,98.231022
39.964615,120,98.247206
29.851656,120,98.263517
26.440293,120,98.280866
24.844236,120,98.298266
40.445759,120,98.315929
37.404769,120,98.333781
30.778402,120,98.351783
25.299258,120,98.36969
42.87996,120,98.385988
49.755546,120,98.401984
24.134607,120,98.417469
48.277737,120,98.433681
43.882308,120,98.477409
21.140175,120,98.495033
23.413049,120,98.513047
39.281845,120,98.531469
29.50692,120,98.549765
31.103285,120,98.568152
34.179441,120,98.586276
37.615188,120,98.604821
25.967342,120,98.623803
39.512589,120,98.643798
30.377484,120,98.662369
62.094139,120,98.680061
38.531729,120,98.697849
31.200012,120,98.715243
26.416988,120,98.732776
42.221704,120,98.750061
43.069911,120,98.767906
38.363246,120,98.784557
28.140576,120,98.800858
50.795293,120,98.817412
46.870513,120,98.83449
44.653085,120,98.851746
42.505148,120,98.868775
43.474781,120,98.884666
40.409975,120,98.900888
30.052322,120,98.916905
35.772303,120,98.932725
43.193792,120,98.948463
27.228226,120,98.964324
45.325333,120,98.980492
37.825238,120,98.996593
38.795519,120,99.012987
44.196693,120,99.028352
51.340588,120,99.044094
44.110754,120,99.060278
49.568182,120,99.076327
44.73934,120,99.092835
44.753645,120,99.109927
31.431109,120,99.125789
37.706814,120,99.141874
49.766026,120,99.15795
45.498225,120,99.173992
41.498994,120,99.21585
45.830257,120,99.233503
32.534243,120,99.251543
42.279426,120,99.269746
53.253491,120,99.287589
27.816341,120,99.305679
22.056529,120,99.3248
42.934113,120,99.344074
50.993543,120,99.362703
42.608906,120,99.380921
22.557712,120,99.399357
30.355793,120,99.418052
32.248342,120,99.435427
38.476874,120,99.453558
34.13738,120,99.469861
40.904623,120,99.485577
39.069438,120,99.501899
41.401487,120,99.518184
48.713459,120,99.533801
36.956769,120,99.549354
35.946767,120,99.564826
22.456381,120,99.580354
21.143096,120,99.59609
41.939277,120,99.612516
37.637532,120,99.628468
57.848228,120,99.6444
34.061442,120,99.660319
44.503124,120,99.676244
34.523481,120,99.692208
51.857509,120,99.708862
36.124439,120,99.72507
39.318716,120,99.740596
51.229099,120,99.756144
24.398105,120,99.772053
